"Pr" "Mp" "Q_2" "Q_9"
3.058 6790.398 6433.833 7179.873
3.067 6795.811 6438.841 7185.415
3.077 6801.236 6443.907 7191.049
3.086 6806.672 6448.88 7196.801
3.096 6812.119 6453.894 7202.538
3.106 6817.578 6458.914 7208.297
3.115 6823.049 6464.005 7214.012
3.125 6828.532 6469.076 7219.762
3.135 6834.027 6474.134 7225.478
3.145 6839.534 6479.133 7231.301
3.155 6845.053 6484.219 7237.032
3.165 6850.584 6489.361 7242.802
3.175 6856.128 6494.473 7248.643
3.185 6861.684 6499.596 7254.465
3.195 6867.252 6504.647 7260.313
3.205 6872.833 6509.783 7266.225
3.215 6878.426 6514.906 7272.118
3.226 6884.033 6520.021 7277.988
3.236 6889.652 6525.188 7283.818
3.247 6895.284 6530.432 7289.755
3.257 6900.929 6535.698 7295.683
3.268 6906.587 6540.923 7301.606
3.279 6912.258 6546.216 7307.552
3.289 6917.943 6551.416 7313.52
3.3 6923.641 6556.726 7319.517
3.311 6929.352 6561.959 7325.439
3.322 6935.077 6567.241 7331.481
3.333 6940.816 6572.481 7337.483
3.344 6946.568 6577.754 7343.477
3.356 6952.335 6583.064 7349.501
3.367 6958.115 6588.344 7355.596
3.378 6963.91 6593.706 7361.633
3.39 6969.719 6599.023 7367.744
3.401 6975.542 6604.361 7373.965
3.413 6981.379 6609.787 7380.12
3.425 6987.231 6615.221 7386.242
3.436 6993.098 6620.602 7392.455
3.448 6998.98 6625.973 7398.649
3.46 7004.876 6631.318 7404.86
3.472 7010.787 6636.685 7411.043
3.484 7016.714 6642.005 7417.238
3.497 7022.655 6647.422 7423.496
3.509 7028.612 6652.916 7429.783
3.521 7034.584 6658.303 7436.068
3.534 7040.572 6663.798 7442.313
3.546 7046.576 6669.292 7448.607
3.559 7052.595 6674.858 7454.896
3.571 7058.63 6680.403 7461.153
3.584 7064.682 6685.901 7467.522
3.597 7070.749 6691.543 7473.918
3.61 7076.833 6697.169 7480.241
3.623 7082.933 6702.783 7486.726
3.636 7089.05 6708.301 7493.221
3.65 7095.183 6713.969 7499.698
3.663 7101.333 6719.564 7506.259
3.676 7107.5 6725.18 7512.883
3.69 7113.684 6730.769 7519.347
3.704 7119.886 6736.493 7525.815
3.717 7126.104 6742.24 7532.445
3.731 7132.34 6747.99 7539.065
3.745 7138.594 6753.737 7545.712
3.759 7144.866 6759.454 7552.343
3.774 7151.155 6765.196 7559.091
3.788 7157.463 6770.928 7565.818
